user_id,actual_movie_id,precision_at_k,recall_at_k,hit_rate_at_k,ndcg_at_k
678,222,0.1,1.0,1.0,0.3010299956639812
679,63,0.0,0.0,0.0,0.0
680,117,0.1,1.0,1.0,0.43067655807339306
681,289,0.1,1.0,1.0,0.2890648263178879
682,304,0.0,0.0,0.0,0.0
683,248,0.0,0.0,0.0,0.0
684,734,0.0,0.0,0.0,0.0
685,299,0.0,0.0,0.0,0.0
686,181,0.0,0.0,0.0,0.0
687,678,0.0,0.0,0.0,0.0
688,877,0.0,0.0,0.0,0.0
689,260,0.0,0.0,0.0,0.0
690,739,0.1,1.0,1.0,0.3562071871080222
691,205,0.0,0.0,0.0,0.0
692,763,0.0,0.0,0.0,0.0
693,291,0.0,0.0,0.0,0.0
694,491,0.0,0.0,0.0,0.0
695,678,0.0,0.0,0.0,0.0
696,285,0.0,0.0,0.0,0.0
697,1012,0.0,0.0,0.0,0.0
698,121,0.0,0.0,0.0,0.0
699,880,0.0,0.0,0.0,0.0
700,318,0.1,1.0,1.0,0.43067655807339306
701,275,0.1,1.0,1.0,0.2890648263178879
702,450,0.1,1.0,1.0,0.6309297535714575
703,121,0.1,1.0,1.0,0.6309297535714575
704,679,0.0,0.0,0.0,0.0
705,193,0.0,0.0,0.0,0.0
706,237,0.1,1.0,1.0,0.6309297535714575
707,902,0.0,0.0,0.0,0.0
708,1079,0.0,0.0,0.0,0.0
709,823,0.0,0.0,0.0,0.0
710,346,0.0,0.0,0.0,0.0
711,316,0.0,0.0,0.0,0.0
712,652,0.0,0.0,0.0,0.0
713,347,0.1,1.0,1.0,1.0
714,289,0.0,0.0,0.0,0.0
715,778,0.0,0.0,0.0,0.0
716,141,0.0,0.0,0.0,0.0
717,127,0.0,0.0,0.0,0.0
718,750,0.0,0.0,0.0,0.0
719,23,0.0,0.0,0.0,0.0
720,902,0.0,0.0,0.0,0.0
721,406,0.0,0.0,0.0,0.0
722,871,0.0,0.0,0.0,0.0
723,988,0.0,0.0,0.0,0.0
724,242,0.0,0.0,0.0,0.0
725,328,0.1,1.0,1.0,1.0
726,409,0.0,0.0,0.0,0.0
727,1250,0.0,0.0,0.0,0.0
728,285,0.1,1.0,1.0,0.38685280723454163
729,272,0.1,1.0,1.0,0.43067655807339306
730,685,0.0,0.0,0.0,0.0
731,480,0.0,0.0,0.0,0.0
732,321,0.1,1.0,1.0,0.3010299956639812
733,245,0.0,0.0,0.0,0.0
734,121,0.0,0.0,0.0,0.0
735,1012,0.0,0.0,0.0,0.0
736,253,0.1,1.0,1.0,0.38685280723454163
737,175,0.1,1.0,1.0,0.38685280723454163
738,136,0.0,0.0,0.0,0.0
739,187,0.0,0.0,0.0,0.0
740,1038,0.0,0.0,0.0,0.0
741,815,0.0,0.0,0.0,0.0
742,222,0.1,1.0,1.0,0.43067655807339306
743,9,0.0,0.0,0.0,0.0
744,50,0.1,1.0,1.0,0.2890648263178879
745,10,0.0,0.0,0.0,0.0
746,506,0.0,0.0,0.0,0.0
747,392,0.0,0.0,0.0,0.0
748,199,0.0,0.0,0.0,0.0
749,1337,0.0,0.0,0.0,0.0
750,749,0.0,0.0,0.0,0.0
751,916,0.0,0.0,0.0,0.0
752,1279,0.0,0.0,0.0,0.0
753,64,0.0,0.0,0.0,0.0
754,819,0.0,0.0,0.0,0.0
755,748,0.1,1.0,1.0,1.0
756,55,0.0,0.0,0.0,0.0
757,328,0.0,0.0,0.0,0.0
758,902,0.0,0.0,0.0,0.0
759,281,0.0,0.0,0.0,0.0
760,682,0.0,0.0,0.0,0.0
761,125,0.1,1.0,1.0,1.0
762,421,0.0,0.0,0.0,0.0
763,133,0.0,0.0,0.0,0.0
764,276,0.1,1.0,1.0,0.5
765,507,0.0,0.0,0.0,0.0
766,448,0.0,0.0,0.0,0.0
767,615,0.0,0.0,0.0,0.0
768,255,0.1,1.0,1.0,0.6309297535714575
769,1312,0.0,0.0,0.0,0.0
770,937,0.0,0.0,0.0,0.0
771,243,0.0,0.0,0.0,0.0
772,898,0.0,0.0,0.0,0.0
773,1555,0.0,0.0,0.0,0.0
774,12,0.0,0.0,0.0,0.0
775,329,0.0,0.0,0.0,0.0
776,661,0.0,0.0,0.0,0.0
777,652,0.0,0.0,0.0,0.0
778,738,0.0,0.0,0.0,0.0
779,225,0.0,0.0,0.0,0.0
780,385,0.0,0.0,0.0,0.0
781,135,0.0,0.0,0.0,0.0
782,1610,0.0,0.0,0.0,0.0
783,895,0.0,0.0,0.0,0.0
784,340,0.0,0.0,0.0,0.0
785,273,0.0,0.0,0.0,0.0
786,289,0.0,0.0,0.0,0.0
787,1671,0.0,0.0,0.0,0.0
788,572,0.0,0.0,0.0,0.0
789,181,0.1,1.0,1.0,0.38685280723454163
790,269,0.0,0.0,0.0,0.0
791,181,0.1,1.0,1.0,0.2890648263178879
792,544,0.1,1.0,1.0,0.3562071871080222
793,928,0.0,0.0,0.0,0.0
794,248,0.0,0.0,0.0,0.0
795,105,0.0,0.0,0.0,0.0
796,485,0.1,1.0,1.0,0.43067655807339306
797,720,0.0,0.0,0.0,0.0
798,270,0.0,0.0,0.0,0.0
799,191,0.0,0.0,0.0,0.0
800,237,0.1,1.0,1.0,1.0
801,890,0.0,0.0,0.0,0.0
802,413,0.1,1.0,1.0,0.3010299956639812
803,307,0.0,0.0,0.0,0.0
804,288,0.0,0.0,0.0,0.0
805,352,0.0,0.0,0.0,0.0
806,231,0.0,0.0,0.0,0.0
807,254,0.0,0.0,0.0,0.0
808,346,0.0,0.0,0.0,0.0
809,1025,0.0,0.0,0.0,0.0
810,326,0.1,1.0,1.0,0.38685280723454163
811,901,0.0,0.0,0.0,0.0
812,292,0.0,0.0,0.0,0.0
813,893,0.0,0.0,0.0,0.0
814,145,0.0,0.0,0.0,0.0
815,427,0.0,0.0,0.0,0.0
816,294,0.1,1.0,1.0,0.3010299956639812
817,831,0.0,0.0,0.0,0.0
818,1105,0.0,0.0,0.0,0.0
819,315,0.0,0.0,0.0,0.0
820,343,0.0,0.0,0.0,0.0
821,71,0.1,1.0,1.0,0.31546487678572877
822,926,0.0,0.0,0.0,0.0
823,294,0.0,0.0,0.0,0.0
824,245,0.1,1.0,1.0,0.5
825,844,0.0,0.0,0.0,0.0
826,771,0.0,0.0,0.0,0.0
827,331,0.0,0.0,0.0,0.0
828,985,0.0,0.0,0.0,0.0
829,124,0.0,0.0,0.0,0.0
830,49,0.0,0.0,0.0,0.0
831,237,0.1,1.0,1.0,0.3010299956639812
832,25,0.0,0.0,0.0,0.0
833,344,0.0,0.0,0.0,0.0
834,762,0.0,0.0,0.0,0.0
835,23,0.1,1.0,1.0,1.0
836,663,0.0,0.0,0.0,0.0
837,934,0.0,0.0,0.0,0.0
838,354,0.0,0.0,0.0,0.0
839,846,0.0,0.0,0.0,0.0
840,580,0.0,0.0,0.0,0.0
841,1294,0.0,0.0,0.0,0.0
842,902,0.0,0.0,0.0,0.0
843,1480,0.0,0.0,0.0,0.0
844,432,0.0,0.0,0.0,0.0
845,909,0.0,0.0,0.0,0.0
846,388,0.0,0.0,0.0,0.0
847,417,0.0,0.0,0.0,0.0
848,214,0.0,0.0,0.0,0.0
849,133,0.0,0.0,0.0,0.0
850,22,0.1,1.0,1.0,0.38685280723454163
851,915,0.0,0.0,0.0,0.0
852,568,0.0,0.0,0.0,0.0
853,261,0.0,0.0,0.0,0.0
854,49,0.0,0.0,0.0,0.0
855,531,0.1,1.0,1.0,0.31546487678572877
856,688,0.0,0.0,0.0,0.0
857,24,0.0,0.0,0.0,0.0
858,334,0.0,0.0,0.0,0.0
859,421,0.0,0.0,0.0,0.0
860,1602,0.0,0.0,0.0,0.0
861,949,0.0,0.0,0.0,0.0
862,436,0.0,0.0,0.0,0.0
863,909,0.0,0.0,0.0,0.0
864,257,0.0,0.0,0.0,0.0
865,294,0.0,0.0,0.0,0.0
866,321,0.0,0.0,0.0,0.0
867,51,0.0,0.0,0.0,0.0
868,122,0.0,0.0,0.0,0.0
869,249,0.0,0.0,0.0,0.0
870,1451,0.0,0.0,0.0,0.0
871,402,0.0,0.0,0.0,0.0
872,323,0.0,0.0,0.0,0.0
873,339,0.0,0.0,0.0,0.0
874,654,0.0,0.0,0.0,0.0
875,23,0.0,0.0,0.0,0.0
876,531,0.0,0.0,0.0,0.0
877,164,0.0,0.0,0.0,0.0
878,174,0.0,0.0,0.0,0.0
879,111,0.1,1.0,1.0,0.31546487678572877
880,815,0.0,0.0,0.0,0.0
881,409,0.0,0.0,0.0,0.0
882,969,0.0,0.0,0.0,0.0
883,752,0.0,0.0,0.0,0.0
884,949,0.0,0.0,0.0,0.0
885,142,0.0,0.0,0.0,0.0
886,1014,0.0,0.0,0.0,0.0
887,1029,0.0,0.0,0.0,0.0
888,274,0.0,0.0,0.0,0.0
889,771,0.0,0.0,0.0,0.0
890,167,0.0,0.0,0.0,0.0
891,471,0.1,1.0,1.0,0.6309297535714575
892,5,0.0,0.0,0.0,0.0
893,771,0.0,0.0,0.0,0.0
894,904,0.0,0.0,0.0,0.0
895,742,0.0,0.0,0.0,0.0
896,288,0.1,1.0,1.0,1.0
897,1254,0.0,0.0,0.0,0.0
898,1296,0.0,0.0,0.0,0.0
899,254,0.0,0.0,0.0,0.0
900,602,0.0,0.0,0.0,0.0
901,864,0.0,0.0,0.0,0.0
902,79,0.1,1.0,1.0,0.5
903,528,0.0,0.0,0.0,0.0
904,603,0.0,0.0,0.0,0.0
905,458,0.0,0.0,0.0,0.0
906,240,0.0,0.0,0.0,0.0
907,129,0.0,0.0,0.0,0.0
908,631,0.0,0.0,0.0,0.0
909,294,0.1,1.0,1.0,0.38685280723454163
910,1012,0.0,0.0,0.0,0.0
911,197,0.0,0.0,0.0,0.0
912,246,0.0,0.0,0.0,0.0
913,258,0.1,1.0,1.0,1.0
914,402,0.1,1.0,1.0,0.3333333333333333
915,347,0.1,1.0,1.0,0.6309297535714575
916,863,0.0,0.0,0.0,0.0
917,628,0.1,1.0,1.0,0.3333333333333333
918,161,0.0,0.0,0.0,0.0
919,535,0.0,0.0,0.0,0.0
920,268,0.1,1.0,1.0,0.3010299956639812
921,82,0.0,0.0,0.0,0.0
922,122,0.0,0.0,0.0,0.0
923,168,0.0,0.0,0.0,0.0
924,129,0.0,0.0,0.0,0.0
925,788,0.0,0.0,0.0,0.0
926,245,0.1,1.0,1.0,0.5
927,742,0.0,0.0,0.0,0.0
928,328,0.0,0.0,0.0,0.0
929,56,0.1,1.0,1.0,0.43067655807339306
930,137,0.0,0.0,0.0,0.0
931,315,0.1,1.0,1.0,1.0
932,357,0.0,0.0,0.0,0.0
933,1228,0.0,0.0,0.0,0.0
934,1,0.0,0.0,0.0,0.0
935,846,0.0,0.0,0.0,0.0
936,255,0.1,1.0,1.0,1.0
937,508,0.0,0.0,0.0,0.0
938,841,0.0,0.0,0.0,0.0
939,254,0.0,0.0,0.0,0.0
940,316,0.0,0.0,0.0,0.0
941,1,0.1,1.0,1.0,0.6309297535714575
942,662,0.0,0.0,0.0,0.0
943,234,0.1,1.0,1.0,0.31546487678572877
